# RFn     COSY Toff           G4toff              diff
1 1.111627273458506 1.111627309426216 0.000000035967710
2 1.507977978161921 1.507978162079085 0.000000183917164
3 1.903401473146834 1.903401885941886 0.000000412795052
4 2.297926711436792 2.297927425085419 0.000000713648627
5 4.136923671133876 4.136880975852743 -0.000042695281133
6 4.529986505176712 4.529692099201092 -0.000294405975620
7 4.922223255797707 4.921684704594075 -0.000538551203633
8 5.313658555723966 5.312883168900070 -0.000775386823896
9 7.138694150609287 7.136807558354120 -0.001886592255167
10 7.528823682494854 7.526487043359519 -0.002336639135335
11 7.918213501561806 7.915439829110095 -0.002773672451711
12 8.306884868785408 8.303686603880085 -0.003198264905324
13 10.119414307913280 10.114257005972123 -0.005157301941157
14 10.506914189841000 10.501150742033062 -0.005763447807938
15 10.893748779997820 10.887395968393248 -0.006352811604572
16 11.279936463578430 11.273010397212854 -0.006926066365576
17 13.081213186613841 13.071654969045245 -0.009558217568596
18 13.466345294744681 13.456058369346218 -0.010286925398463
19 13.850876580635219 13.839880335024926 -0.010996245610293
20 14.234823035644530 14.223136123387867 -0.011686912256662
21 16.025933420685931 16.011081355830957 -0.014852064854974
22 16.408924954478490 16.393248418466253 -0.015676536012236
23 16.791371833479520 16.774891946808886 -0.016479886670634
24 17.173288041524199 17.156025171791342 -0.017262869732857
25 18.955179017307120 18.934330833937171 -0.020848183369949
26 19.336228193505999 19.314481322974622 -0.021746870531377
27 19.716781905862650 19.694158547582045 -0.022623358280605
28 20.096852443133219 20.073374039913613 -0.023478403219606
29 21.870353726596690 21.842960990087377 -0.027392736509313
30 22.249634331591420 22.221286070794847 -0.028348260796573
31 22.628462795567369 22.599181780626520 -0.029281014940850
32 23.006849933315149 22.976658213704798 -0.030191719610350
33 24.772691935915368 24.738330950814881 -0.034360985100488
34 25.150357156611999 25.114997829283645 -0.035359327328354
35 25.527608497487542 25.491273844180370 -0.036334653307172
36 25.904455546899051 25.867167875683378 -0.037287671215672
37 27.663284213371789 27.621632783688625 -0.041651429683164
38 28.039469577057499 27.996788407279830 -0.042681169777669
39 28.415275022600319 28.371587107213085 -0.043687915387235
40 28.790709084463380 28.746036736111055 -0.044672348352325
41 30.543097987920060 30.493916822401168 -0.049181165518892
42 30.917923917406672 30.867690932499841 -0.050232984906831
43 31.292400190403409 31.241138149938127 -0.051262040465282
44 31.666534431199342 31.614265451520080 -0.052268979679262
45 33.412994837969848 33.356112486921198 -0.056882351048650
46 33.786568741045457 33.728620080204927 -0.057948660840530
47 34.159820049486370 34.100827489038821 -0.058992560447550
48 34.532755597849800 34.472740913061045 -0.060014684788754
49 36.273744869531733 36.209045552379344 -0.064699317152389
50 36.646162885051702 36.580388958329316 -0.065773926722386
51 37.018282587883633 36.951456005670124 -0.066826582213508
52 37.390110124359850 37.322252228261114 -0.067857896098737
53 39.126038773508718 39.053452383685404 -0.072586389823314
54 39.497387239124834 39.423723004356418 -0.073664234768415
55 39.868459248504720 39.793738587881919 -0.074720660622802
56 40.239260345757842 40.163504101204119 -0.075756244553723
57 41.970497993815947 41.889991931659026 -0.080506062156921
58 42.340854686473392 42.259271689476094 -0.081582996997298
59 42.710954654561469 42.628315548759254 -0.082639105802215
60 43.080802913194937 42.997127990372363 -0.083674922822574
61 44.807683347603103 44.719255814638991 -0.088427532964111
62 45.177118537381610 45.087618368103925 -0.089500169277684
63 45.546314865859941 45.455762257698431 -0.090552608161509
64 45.915276881800388 45.823691536476531 -0.091585345323857
65 47.638102369374579 47.541776838971153 -0.096325530403426
66 48.006679719056521 47.909288604728317 -0.097391114328204
67 48.375034421911202 48.276597278913442 -0.098437142997760
68 48.743170614169713 48.643706527897699 -0.099464086272015
69 50.462215596930733 50.358036224714354 -0.104179372216379
70 50.829992933357431 50.724757250175116 -0.105235683182315
71 51.197562377538013 51.091289297649475 -0.106273079888538
72 51.564927699606812 51.457635683750908 -0.107292015855904
73 53.280441975110953 53.168469774701393 -0.111972200409561
74 53.647471953415447 53.534454495805804 -0.113017457609644
75 54.014307497324673 53.900263060803503 -0.114044436521169
76 54.380952051093068 54.265898478572829 -0.115053572520239
77 56.093163520269819 55.973473177183827 -0.119690343085992
78 56.459494198163668 56.338771078022980 -0.120723120140688
79 56.825642744249507 56.703904491895258 -0.121738252354248
80 57.191612311864027 57.068876164105035 -0.122736147758992
81 58.900729362281737 58.773406582644874 -0.127322779636863
82 59.266404698455993 59.138062760521727 -0.128341937934266
83 59.631909173252588 59.502565091591222 -0.129344081661365
84 59.997245679588097 59.866916093141832 -0.130329586446265
85 61.703459260007868 61.568598565664772 -0.134860694343097
86 62.068519548239657 61.932654208892487 -0.135865339347170
87 62.433419320859940 62.296565732124961 -0.136853588734979
88 62.798161237061173 62.660335445764517 -0.137825791296656
89 64.501646669493610 64.359349559708136 -0.142297109785474
90 64.866128918026575 64.722842356954573 -0.143286561072003
91 65.230460166224731 65.086199951745158 -0.144260214479573
92 65.594642862993481 65.449424460142197 -0.145218402851285
93 67.295561430619216 67.145934829652859 -0.149626600966357
94 67.659499694804595 67.508899332906893 -0.150600361897702
95 68.023295726198626 67.871736827589984 -0.151558898608641
96 68.386951784060869 68.234449251593162 -0.152502532467707
97 70.085452127068891 69.928607074669472 -0.156845052399419
98 70.448877801910982 70.291075028311255 -0.157802773599727
99 70.812169336714149 70.653423511897316 -0.158745824816833
100 71.175328819321194 71.015654308014078 -0.159674511307117
101 72.871548165519457 72.707598717055021 -0.163949448464436
102 73.234490243719193 73.069599350469048 -0.164890893250146
103 73.597305664312657 73.431487455924824 -0.165818208387833
